Catentry ID,Reco1,Reco2,Reco3,Reco4,Reco5,Reco6,Reco7,Reco8
1224153,3046811,50170779,50170737,50283103,50283169,999931926,999931936,50170623
1224155,3598410,1224137,50176715,50176719,50176721,50171639,1067181,3878496
1224157,3065047,3622032,3196253,1224139,4740770,3082445,3672708,3672704
1224159,3598410,1224137,50176715,50176719,50176721,50171639,1067181,3878496
1224161,3065047,3622032,3196253,1224139,4740770,3082445,3672708,3672704
1224163,3065047,3622032,3196253,1224139,4740770,3082445,3672708,3672704
1224249,3283830,50014278,50207415,50207413,999931840,999955186,999933320,999945044
1225821,1225869,4740758,3246806,3680710,3680722,3680714,3680726,3246658
1225841,3009714,3118751,3009706,3024868,3633264,3587038,3587702,4717259
1225869,1225821,4740758,3246806,3680710,3680722,3680714,3680726,3246658
1227817,1227995,,,,,,,
1227821,3434374,3373446,1228195,3506216,4777642,4758163,4756731,50029288
1227843,1227845,1227919,3517174,,,,,
1227845,1227843,1227919,3517174,,,,,
1227847,1227843,1227919,3517174,,,,,
1227889,3517174,1227843,,,,,,
1227891,1227893,3517174,1227843,,,,,
1227893,1227891,3517174,1227843,,,,,
1227895,1227891,3517174,1227843,,,,,
1227899,1227903,3517174,1227843,,,,,
1227901,3019324,,,,,,,
1227903,1227899,3517174,1227843,,,,,
1227905,1232281,3019324,,,,,,
1227907,1232283,3517174,1227843,,,,,
1227909,1232305,1227903,1227843,,,,,
1227917,1227921,3019324,,,,,,
1227919,1227843,1227923,3517174,,,,,
1227921,1227917,3019324,,,,,,
1227923,1227843,1227919,3517174,,,,,
1227925,3019318,3019324,,,,,,
1227927,3019319,3517174,1227843,,,,,
1227929,3019319,3517174,1227843,,,,,
1227931,3019318,3019324,,,,,,
1227933,3019319,3517174,1227843,,,,,
1227935,3019318,3019324,,,,,,
1227937,3019318,3019324,,,,,,
1227939,3019319,3517174,1227843,,,,,
1227943,3019326,1227901,,,,,,
1227951,3386684,1227903,1227843,,,,,
1227955,1227903,1227843,,,,,,
1227957,3386684,1227903,1227843,,,,,
1227959,3386684,1227903,1227843,,,,,
1227961,3386684,1227903,1227843,,,,,
1227963,1227903,1227843,,,,,,
1227965,1227903,1227843,,,,,,
1227967,3386684,1227903,1227843,,,,,
1227969,1232323,,,,,,,
1227971,1227901,,,,,,,
1227973,1227903,1227843,,,,,,
1227975,1227903,1227843,,,,,,
1227977,1227983,1232323,,,,,,
1227981,1227987,1227903,1227843,,,,,
1227983,1227977,1232323,,,,,,
1227985,1227901,,,,,,,
1227987,1227981,1227903,1227843,,,,,
1227991,1227981,1227903,1227843,,,,,
1227993,3386684,1227903,1227843,,,,,
1227995,1227817,,,,,,,
1227997,1228017,,,,,,,
1227999,3087133,,,,,,,
1228001,1228021,,,,,,,
1228003,1227817,,,,,,,
1228007,1227817,,,,,,,
1228011,1227817,,,,,,,
1228015,1227817,,,,,,,
1228017,1227997,,,,,,,
1228019,3087133,,,,,,,
1228021,1228001,,,,,,,
1228023,1227817,,,,,,,
1228025,3087133,,,,,,,
1228027,1228001,,,,,,,
1228029,1227817,,,,,,,
1228031,1227997,,,,,,,
1228035,1227821,3373446,1228195,3506216,4777642,4758163,4756731,50029288
1228037,1228043,3434420,1228191,50089852,50089850,50091314,50089856,50091506
1228039,3434378,1228049,1228187,50118121,50089820,50091420,50091280,50089830
1228041,1227821,3373446,1228195,3506216,4777642,4758163,4756731,50029288
1228043,1228037,3434420,1228191,50089852,50089850,50091314,50089856,50091506
1228045,1227821,3373446,1228195,3506216,4777642,4758163,4756731,50029288
1228047,1228037,3434420,1228191,50089852,50089850,50091314,50089856,50091506
1228049,3434378,1228039,1228187,50118121,50089820,50091420,50091280,50089830
1228051,1227817,,,,,,,
1228053,3087133,,,,,,,
1228055,1228071,1232213,50091456,4745555,50064707,50106222,50107410,50106210
1228059,1228171,50091264,50197689,999909311,3200917,50197687,3373732,50197685
1228067,1227817,,,,,,,
1228069,3087133,,,,,,,
1228071,1228055,1232213,50091456,4745555,50064707,50106222,50107410,50106210
1228075,1228055,1232213,50091456,4745555,50064707,50106222,50107410,50106210
1228079,1227817,,,,,,,
1228081,3087133,,,,,,,
1228083,1227817,,,,,,,
1228087,1228055,1232213,50091456,4745555,50064707,50106222,50107410,50106210
1228091,1228055,1232213,50091456,4745555,50064707,50106222,50107410,50106210
1228095,1227817,,,,,,,
1228099,1227817,,,,,,,
1228103,1227817,,,,,,,
1228123,1227817,,,,,,,
1228125,1227997,,,,,,,
1228129,1228001,,,,,,,
1228131,1227817,,,,,,,
1228133,1227997,,,,,,,
1228137,1228001,,,,,,,
1228139,1227817,,,,,,,
1228141,1227997,,,,,,,
1228143,3087133,,,,,,,
1228145,1227817,,,,,,,
1228147,1227817,,,,,,,
1228149,1227997,,,,,,,
1228153,1228001,,,,,,,
1228167,1232209,1228091,50091456,4740756,999939928,999946204,,
1228171,1232217,1228059,50091264,3433976,3186659,,,
1228187,3434378,1228039,1228193,50118121,50089820,50091420,50091280,50089830
1228191,1228037,3434420,1228205,50089852,50089850,50091314,50089856,50091506
1228193,3434378,1228039,1228187,50118121,50089820,50091420,50091280,50089830
1228195,1227821,3373446,1228203,3506216,999942032,4461373,,
1228203,1227821,3373446,1228195,3506216,999942032,4461373,,
1228205,1228037,3434420,1228191,50089852,50089850,50091314,50089856,50091506
1228209,1227821,3373446,1228195,3506216,999942032,4461373,,
1228211,3517208,50089908,50089846,50118051,50091534,50091584,50089844,50089842
1228219,1227821,3373446,1228195,3506216,999942032,4461373,,
1228423,3386684,1227903,1227843,,,,,
1228425,3386684,1227903,1227843,,,,,
1228427,3386684,1227903,1227843,,,,,
1228429,3386684,1227903,1227843,,,,,
1229583,1210371,3028548,3689844,50092038,3032786,3111427,4737836,4682185
1229585,3516704,,,,,,,
1229587,3516698,,,,,,,
1229589,1229601,,,,,,,
1229591,1229603,,,,,,,
1229593,1229605,,,,,,,
1229597,1229609,,,,,,,
1229599,3516698,,,,,,,
1229601,1229589,,,,,,,
1229603,1229591,,,,,,,
1229605,1229593,,,,,,,
1229609,1229597,,,,,,,
1229611,1229645,,,,,,,
1229613,1229589,,,,,,,
1229617,3516700,,,,,,,
1229619,1229593,,,,,,,
1229621,1229655,,,,,,,
1229623,1229657,,,,,,,
1229627,1229661,,,,,,,
1229629,3516702,,,,,,,
1229631,3516704,,,,,,,
1229633,3516698,,,,,,,
1229635,1229589,,,,,,,
1229637,1229591,,,,,,,
1229639,1229593,,,,,,,
1229643,1229597,,,,,,,
1229645,1229611,,,,,,,
1229647,1229589,,,,,,,
1229651,3516700,,,,,,,
1229653,1229593,,,,,,,
1229655,1229621,,,,,,,
1229657,1229623,,,,,,,
1229661,1229627,,,,,,,
1229663,3516702,,,,,,,
1229665,3516698,,,,,,,
1229667,1229589,,,,,,,
1229669,1229591,,,,,,,
1229671,1229593,,,,,,,
1229675,1229597,,,,,,,
1229677,1229611,,,,,,,
1229679,1229589,,,,,,,
1229683,3516700,,,,,,,
1229685,1229593,,,,,,,
1229687,1229621,,,,,,,
1229689,1229623,,,,,,,
1229693,1229627,,,,,,,
1229695,3516702,,,,,,,
1229697,3516698,,,,,,,
1229699,3488723,,,,,,,
1229701,3516700,,,,,,,
1229703,1229593,,,,,,,
1229705,3488727,,,,,,,
1229707,3516698,,,,,,,
1229709,1229589,,,,,,,
1229711,1229591,,,,,,,
1229713,1229593,,,,,,,
1229717,1229597,,,,,,,
1229719,1229611,,,,,,,
1229721,1229589,,,,,,,
1229725,3516700,,,,,,,
1229727,1229593,,,,,,,
1229729,1229621,,,,,,,
1229731,1229623,,,,,,,
1229735,1229627,,,,,,,
1229737,3516702,,,,,,,
1229739,3516698,,,,,,,
1229741,3488723,,,,,,,
1229743,3516700,,,,,,,
1229745,1229593,,,,,,,
1229747,3488727,,,,,,,
1232209,1228167,1228091,50091456,4740756,999939928,999946204,,
1232211,1232215,50091402,4747049,1238841,3290722,,,
1232213,1228167,1228091,50091456,4740756,999939928,999946204,,
1232215,1232211,50091402,4747049,1238841,3290722,,,
1232217,1228171,1228059,50091264,3433976,3186659,,,
1232219,1228167,1228091,50091456,4740756,999939928,999946204,,
1232221,1232211,50091402,4747049,1238841,3290722,,,
1232235,1232241,3517174,1227843,,,,,
1232237,3373440,,,,,,,
1232239,3019324,,,,,,,
1232241,1232235,3517174,1227843,,,,,
1232247,1232253,3517174,1227843,,,,,
1232253,1232247,3517174,1227843,,,,,
1232255,1232257,3517174,1227843,,,,,
1232257,1232255,3517174,1227843,,,,,
1232259,1232255,3517174,1227843,,,,,
1232263,1232267,3019324,,,,,,
1232265,1232269,3517174,1227843,,,,,
1232267,1232263,3019324,,,,,,
1232269,1232265,3517174,1227843,,,,,
1232271,3517174,1227843,,,,,,
1232275,1232279,3517174,1227843,,,,,
1232279,1232275,3517174,1227843,,,,,
1232281,1227905,3019324,,,,,,
1232283,1227907,3517174,1227843,,,,,
1232287,1232275,3517174,1227843,,,,,
1232291,1232275,3517174,1227843,,,,,
1232305,1227909,1227903,1227843,,,,,
1232307,1227901,,,,,,,
1232309,1227909,1227903,1227843,,,,,
1232323,3373440,,,,,,,
1232325,3019324,,,,,,,
1232327,3517174,1227843,,,,,,
1232371,3517174,1227843,,,,,,
1232377,1232323,,,,,,,
1232379,3386684,1227903,1227843,,,,,
1232385,3386684,1227903,1227843,,,,,
1232387,3386684,1227903,1227843,,,,,
1232389,3386684,1227903,1227843,,,,,
1232395,3386684,1227903,1227843,,,,,
1232397,1227901,,,,,,,
1232399,1227903,1227843,,,,,,
1232401,1232323,,,,,,,
1232403,1227901,,,,,,,
1232405,1227903,1227843,,,,,,
1232409,1228001,,,,,,,
1232413,1227817,,,,,,,
1232421,1227817,,,,,,,
1232429,1227817,,,,,,,
1232433,1228001,,,,,,,
1232435,1227817,,,,,,,
1232569,1228055,1232213,50091456,4745555,50064707,50106222,50107410,50106210
1232577,1227821,3373446,1228195,3506216,4777642,4758163,4756731,50029288
1232581,1227821,3373446,1228195,3506216,4777642,4758163,4756731,50029288
1232585,1227821,3373446,1228195,3506216,4777642,4758163,4756731,50029288
1232587,1228037,3434420,1228191,50089852,50089850,50091314,50089856,50091506
1232599,1227821,3373446,1228195,3506216,4777642,4758163,4756731,50029288
1232603,1227821,3373446,1228195,3506216,4777642,4758163,4756731,50029288
1232607,1227817,,,,,,,
1232609,1227817,,,,,,,
1233967,1210371,3028548,3689844,50092038,3032786,3111427,4737836,4682185
1234225,1234227,1234291,1234239,50295213,,,,
1234227,1234225,1234291,1234239,50295213,,,,
1234239,1234241,1234291,1234225,50295213,,,,
1234241,1234239,1234291,1234225,50295213,,,,
1234265,1234267,,,,,,,
1234267,1234265,,,,,,,
1234273,1234265,,,,,,,
1234291,1234225,1234239,50295213,,,,,
1234309,1234379,1234407,1234435,1234395,3024436,4740822,4736841,3438086
1234379,1234309,1234407,1234435,1234395,3024436,4740822,4736841,3438086
1234383,1234401,1234435,1234395,3024436,4740822,4736841,3438086,999899751
1234389,1234309,1234407,1234435,1234395,3024436,4740822,4736841,3438086
1234395,1234435,1234401,1234383,3024436,4740822,4736841,3438086,999899751
1234401,1234383,1234435,1234395,3024436,4740822,4736841,3438086,999899751
1234407,1234309,1234435,1234395,3024436,4740822,4736841,3438086,999899751
1234409,1234421,1237867,3176995,1067193,,,,
1234413,4740820,50221145,4686769,50090088,4742986,,,
1234419,1234435,1234401,1234395,1234383,4740822,4736841,3438086,999899751
1234421,1234409,1237867,3176995,1067193,,,,
1234435,1234401,1234395,1234383,3024436,,,,
1235889,4075962,1217449,1217491,1267739,1267769,1217627,,
1237849,3177027,1237851,1265937,1265969,3672708,3672704,3271145,3267589
1237851,3177027,1237849,1265937,1265969,3672708,3672704,3271145,3267589
1237855,1238061,1066891,3148427,50393178,3475567,3598492,3598424,50171179
1237857,1067181,1066099,3176999,1223829,1223841,1268261,1223899,50090322
1237859,1067183,1237869,3569420,1223833,1223845,1223855,1223903,3399204
1237861,1066097,1067199,3176997,1223831,1223843,1223853,1223901,3672708
1237863,1067181,1066099,3176999,1223829,1223841,1268261,1223899,50090322
1237865,1067183,1237859,3569420,1223833,1223845,1223855,1223903,3399204
1237867,1237871,3176969,1067193,1223835,1223847,1223857,1223905,3607124
1237869,1067183,1237859,3569420,1223833,1223845,1223855,1223903,3399204
1237871,1237867,3176969,1067193,1223835,1223847,1223857,1223905,3607124
1237969,3764657,4730169,999955186,4668607,,,,
1238037,3172579,3186661,3276779,,,,,
1238039,50416758,3172115,4481440,50198547,,,,
1238051,1210371,3028548,3689844,50092038,3032786,3111427,4737836,4682185
1238059,3177027,1237851,1265937,1265969,3672708,3672704,3271145,3267589
1238061,1237855,3148427,50393178,3475567,3598492,3598424,50171179,4750951
1238063,3878454,999899799,1265949,1265969,1224029,1224071,1224017,1224039
1238113,3177027,1237851,1265937,1265969,3672708,3672704,3271145,3267589
1238627,3139539,3168263,4747059,,,,,
1238679,1267009,1203815,50198097,50081928,50089980,50205567,,
1238809,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1238819,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1238821,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1238841,3148455,1265145,1265183,3518414,50090924,1265155,1265163,3138343
1238855,3147773,1072021,1238965,3147779,3147777,1264927,3120389,1265151
1238857,3123769,1059617,1173315,1265127,1265147,1265185,1265165,3138345
1238965,3147773,1238855,1072021,3147779,3147777,1264927,3120389,1265151
1239027,3502132,1239039,3124839,1270603,3138355,4285485,3147773,3147779
1239029,1239031,3202543,3138293,3137175,3374112,3764661,3148485,3148453
1239031,1239029,3202543,3138293,3137175,3374112,3764661,3148485,3148453
1239039,1239027,3502132,3124839,1270603,3138355,4285485,3147773,3147779
1239107,1210371,3028548,3689844,50092038,3032786,3111427,4737836,4682185
1239109,1210371,3028548,3689844,50092038,3032786,3111427,4737836,4682185
1239111,1210371,3028548,3689844,50092038,3032786,3111427,4737836,4682185
1239113,1210371,3028548,3689844,50092038,3032786,3111427,4737836,4682185
1239115,1210371,3028548,3689844,50092038,3032786,3111427,4737836,4682185
1239119,1269177,50090066,3581792,50090636,3672708,3672704,3271145,3267589
1240187,1244303,,,,,,,
1241529,50176715,50176719,50176721,50171639,1067181,3878496,50090322,50090088
1242285,1092217,,,,,,,
1243277,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1244213,4285485,3202471,999946334,4764480,1210237,1097617,4742198,1057025
1244303,1240187,,,,,,,
1255581,3822831,4582382,3672704,3672708,3271145,3267589,3267591,3438086
1255621,3633254,3587038,3587702,3586950,3588392,3118751,3024801,4717259
1255699,3037257,,,,,,,
1256443,1097935,1097943,1097945,50419750,1097941,3197241,3228450,3227518
1260575,1100969,1100911,1260583,1100873,50277195,3775459,50210291,3383748
1260583,1100911,1100873,1260575,3517870,3381348,50170745,,
1260731,1260733,4740770,3082445,3271145,3267589,3267591,3438086,3267599
1260733,1260731,4740770,3082445,3271145,3267589,3267591,3438086,3267599
1264855,1013857,3143577,1265663,4285485,1239027,3518038,999946334,4717261
1264857,3046790,3149057,,,,,,
1264859,1265173,1265665,1238841,3148455,3290722,1265145,1265183,50090924
1264861,3027067,3142135,3518024,4712967,3163903,3148503,1164665,3202541
1264863,1265177,1265763,4712971,4712963,3764661,3148485,3148453,3148477
1264927,3147773,1238855,1072021,3147779,3147777,3120389,1265151,1265179
1264931,1265165,3138345,4750173,50265925,3148505,3148513,3374128,50056943
1264933,3148457,3148485,1072027,3148477,3274101,1265187,3149055,3137183
1264959,3373956,3373972,3204033,3202627,3202635,3202643,3185573,3139379
1264961,3373968,3373976,3202617,3202633,3202641,3202649,3185579,3139385
1265125,3148455,1238841,1265145,1265183,3518414,50090924,1265155,1265163
1265127,3123769,1059617,1238857,1265137,1265147,1265185,1265165,3138345
1265135,3148455,1238841,1265145,1265183,3518414,50090924,1265155,1265163
1265137,3123769,1059617,1238857,1265127,1265147,1265185,1265165,3138345
1265145,3148455,1238841,1265183,3518414,50090924,1265155,1265163,3138343
1265147,3123769,1059617,1238857,1265127,1265185,1265165,3138345,4558016
1265151,3147773,1238855,1072021,3147779,3147777,1264927,3120389,1265179
1265155,1265163,3138343,3138349,3518374,3148455,1265145,1265183,3518414
1265163,1265155,3138343,3138349,3518374,3148455,1265145,1265183,3518414
1265165,1264931,4750173,1059617,1238857,1265127,1265147,1265185,50091114
1265169,1013857,1264855,3143577,4285485,1239027,3518038,999946334,4717261
1265173,1264859,3046791,1238841,3148455,3290722,1265145,1265183,50090924
1265177,1264863,3046792,4712971,4712963,3764661,3148485,3148453,3148477
1265179,3147773,1238855,1072021,3147779,3147777,1264927,3120389,1265151
1265183,3148455,1238841,1265145,3518414,50090924,1265155,1265163,3138343
1265185,3123769,1059617,1238857,1265127,1265147,1265165,3138345,50091100
1265187,3148457,3148485,1072027,3148477,3274101,1264933,3137183,3149131
1265195,3123769,1059617,1238857,1265127,1265147,1265185,1265165,3138345
1265273,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265275,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265277,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265287,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265291,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265297,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265307,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265309,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265321,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265327,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265329,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265331,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265337,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265339,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265341,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265347,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265349,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265351,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265355,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265357,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265363,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265375,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265385,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265387,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265397,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265403,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
1265409,1060725,3689844,50092038,3032786,3111427,4737836,4682185,4761233
